compilation time,cycles,lut utilization,FF utilization,BRAM utilization,DSP utilization,URAM utilization,__PARA__L0,__PARA__L1,__PARA__L2,__PARA__L3,__PIPE__L0,__PIPE__L1,__TILE__L0,__TILE__L1
03min 15sec,1649269 (6.597ms),23254 (1%),23491 (~0%),314 (7%),30 (~0%),6 (~0%),1,9,1,1,off,off,1,1
04min 05sec,1634101 (6.536ms),19026 (1%),17813 (~0%),218 (5%),41 (~0%),4 (~0%),1,1,2,1,off,off,1,1
05min 11sec,1048514 (4.194ms),17447 (1%),17006 (~0%),234 (5%),27 (~0%),5 (~0%),1,1,1,3,off,off,1,1
03min 33sec,1653010 (6.612ms),35460 (2%),38878 (1%),314 (7%),42 (~0%),6 (~0%),1,15,1,1,off,off,1,1
04min 15sec,635701 (2.717ms),101740 (8%),96561 (4%),186 (4%),513 (7%),2 (~0%),1,1,1,60,off,off,1,1
05min 51sec,1653651 (6.615ms),17003 (1%),16292 (~0%),218 (5%),31 (~0%),3 (~0%),1,1,1,1,off,off,4,1
03min 33sec,1653250 (6.613ms),35807 (3%),39385 (1%),314 (7%),48 (~0%),6 (~0%),1,7,1,1,off,off,1,1
03min 33sec,1658170 (6.633ms),35932 (3%),39602 (1%),314 (7%),52 (~0%),6 (~0%),1,13,1,1,off,off,1,1
05min 03sec,1264501 (5.058ms),16342 (1%),16009 (~0%),218 (5%),27 (~0%),4 (~0%),1,1,1,2,off,off,1,1
03min 42sec,1652434 (6.61ms),35982 (3%),39607 (1%),314 (7%),51 (~0%),6 (~0%),1,14,1,1,off,off,1,1
03min 29sec,1634178 (6.537ms),42636 (3%),43599 (1%),306 (7%),100 (1%),2 (~0%),1,1,6,1,off,off,1,1
03min 33sec,741312 (3.182ms),30794 (2%),28275 (1%),210 (4%),36 (~0%),2 (~0%),1,1,1,12,off,off,1,1
60min 00sec,,,,,,,1,1,1,1,flatten,off,2,1
60min 00sec,,,,,,,1,1,1,1,flatten,off,4,1
03min 38sec,1652194 (6.609ms),35608 (3%),39125 (1%),314 (7%),45 (~0%),6 (~0%),1,17,1,1,off,off,1,1
03min 41sec,1800984 (7.204ms),64078 (5%),109962 (4%),298 (6%),125 (1%),3 (~0%),1,1,9,1,off,off,1,1
03min 33sec,717301 (3.079ms),35741 (3%),32063 (1%),216 (5%),45 (~0%),2 (~0%),1,1,1,15,off,off,1,1
60min 00sec,,,,,,,1,1,1,1,flatten,off,1,4
60min 00sec,,,,,,,1,1,1,1,flatten,off,2,4
03min 25sec,1776918 (7.108ms),39927 (3%),53708 (2%),330 (7%),99 (1%),3 (~0%),1,1,8,1,off,off,1,1
03min 24sec,717301 (3.079ms),35741 (3%),32063 (1%),216 (5%),45 (~0%),2 (~0%),1,1,1,15,off,off,1,1
03min 26sec,1649269 (6.597ms),23252 (1%),23491 (~0%),314 (7%),30 (~0%),6 (~0%),1,18,1,1,off,off,1,1
03min 36sec,1658050 (6.632ms),35758 (3%),39377 (1%),314 (7%),49 (~0%),6 (~0%),1,11,1,1,off,off,1,1
03min 33sec,1800984 (7.204ms),64078 (5%),109962 (4%),298 (6%),125 (1%),3 (~0%),1,1,9,1,off,off,1,1
03min 29sec,1776918 (7.108ms),39927 (3%),53708 (2%),330 (7%),99 (1%),3 (~0%),1,1,8,1,off,off,1,1
03min 31sec,717301 (3.079ms),35741 (3%),32063 (1%),216 (5%),45 (~0%),2 (~0%),1,1,1,15,off,off,1,1
03min 27sec,741312 (3.182ms),30794 (2%),28275 (1%),210 (4%),36 (~0%),2 (~0%),1,1,1,12,off,off,1,1
03min 26sec,1634102 (6.536ms),17086 (1%),16132 (~0%),218 (5%),30 (~0%),3 (~0%),1,40,1,1,off,off,1,1
03min 45sec,1656418 (6.626ms),36142 (3%),39830 (1%),314 (7%),55 (~0%),6 (~0%),1,21,1,1,off,off,1,1
03min 59sec,1796183 (7.185ms),73742 (6%),100325 (4%),202 (4%),147 (2%),3 (~0%),1,1,11,1,off,off,1,1
03min 40sec,741312 (3.182ms),30794 (2%),28275 (1%),210 (4%),36 (~0%),2 (~0%),1,1,1,12,off,off,1,1
03min 18sec,1634128 (6.537ms),17776 (1%),17104 (~0%),218 (5%),32 (~0%),3 (~0%),20,1,1,1,off,off,1,1
03min 37sec,1653130 (6.613ms),35619 (3%),39125 (1%),314 (7%),45 (~0%),6 (~0%),1,19,1,1,off,off,1,1
03min 32sec,1656754 (6.627ms),35235 (2%),38621 (1%),314 (7%),40 (~0%),6 (~0%),1,22,1,1,off,off,1,1
03min 51sec,1810584 (7.242ms),81385 (6%),125184 (5%),202 (4%),169 (2%),3 (~0%),1,1,13,1,off,off,1,1
03min 19sec,1634101 (6.536ms),16207 (1%),16011 (~0%),218 (5%),30 (~0%),3 (~0%),1,1,1,1,off,off,1,1
06min 37sec,1634101 (6.536ms),167634 (14%),115511 (4%),246 (5%),349 (5%),2 (~0%),1,1,30,1,off,off,1,1
03min 10sec,1634101 (6.536ms),16207 (1%),16011 (~0%),218 (5%),30 (~0%),3 (~0%),60,1,1,1,off,off,1,1
06min 21sec,1634101 (6.536ms),167634 (14%),115511 (4%),246 (5%),349 (5%),2 (~0%),1,1,30,1,off,off,1,1
03min 13sec,1634128 (6.537ms),17847 (1%),17112 (~0%),218 (5%),32 (~0%),3 (~0%),30,1,1,1,off,off,1,1
03min 15sec,1639502 (6.558ms),14898 (1%),13560 (~0%),62 (1%),30 (~0%),19 (1%),60,20,1,1,off,off,1,1
03min 10sec,1634101 (6.536ms),15869 (1%),15743 (~0%),218 (5%),30 (~0%),3 (~0%),60,8,1,1,off,off,1,1
03min 30sec,1634179 (6.537ms),54228 (4%),55048 (2%),206 (4%),129 (1%),2 (~0%),60,8,10,1,off,off,1,1
06min 23sec,1634101 (6.536ms),149016 (12%),114936 (4%),246 (5%),341 (4%),2 (~0%),60,8,30,1,off,off,1,1
05min 53sec,4773301 (21.997ms),105976 (8%),64859 (2%),186 (4%),19 (~0%),2 (~0%),60,8,60,1,off,off,1,1
08min 15sec,1634101 (6.536ms),149016 (12%),114936 (4%),246 (5%),341 (4%),2 (~0%),60,8,30,1,off,off,1,1
10min 59sec,1634101 (6.536ms),149016 (12%),114936 (4%),246 (5%),341 (4%),2 (~0%),60,8,30,1,off,off,1,1
06min 47sec,1634101 (6.536ms),149016 (12%),114936 (4%),246 (5%),341 (4%),2 (~0%),60,8,30,1,off,off,1,1
06min 04sec,1634101 (6.536ms),149016 (12%),114936 (4%),246 (5%),341 (4%),2 (~0%),60,8,30,1,off,off,1,1
02min 52sec,1639502 (6.558ms),14898 (1%),13560 (~0%),62 (1%),30 (~0%),19 (1%),1,20,1,1,off,off,1,1
03min 40sec,1634167 (6.537ms),72244 (6%),66506 (2%),216 (5%),199 (2%),2 (~0%),1,1,15,1,off,off,1,1
03min 21sec,1634101 (6.536ms),16207 (1%),16011 (~0%),218 (5%),30 (~0%),3 (~0%),60,1,1,1,off,off,1,1
03min 06sec,1634101 (6.536ms),16930 (1%),16180 (~0%),218 (5%),30 (~0%),3 (~0%),60,16,1,1,off,off,1,1
05min 47sec,1634101 (6.536ms),149016 (12%),114936 (4%),246 (5%),341 (4%),2 (~0%),60,8,30,1,off,off,1,1
06min 23sec,1634101 (6.536ms),168379 (14%),115626 (4%),246 (5%),349 (5%),2 (~0%),60,16,30,1,off,off,1,1
03min 31sec,1634178 (6.537ms),58295 (4%),55874 (2%),206 (4%),144 (2%),2 (~0%),60,16,10,1,off,off,1,1
03min 26sec,722111 (3.113ms),42116 (3%),37923 (1%),226 (5%),56 (~0%),2 (~0%),60,1,1,20,off,off,1,1
03min 59sec,453377 (1.954ms),93535 (7%),84830 (3%),224 (5%),196 (2%),1 (~0%),60,1,15,20,off,off,1,1
03min 48sec,453377 (1.954ms),88741 (7%),84616 (3%),224 (5%),196 (2%),1 (~0%),60,8,15,20,off,off,1,1
03min 15sec,453977 (1.957ms),63908 (5%),65720 (2%),252 (5%),196 (2%),9 (~0%),60,20,15,20,off,off,1,1
04min 34sec,444311 (1.915ms),112622 (9%),92787 (3%),162 (3%),346 (5%),9 (~0%),60,20,30,20,off,off,1,1
05min 31sec,357901 (1.529ms),158231 (13%),134712 (5%),122 (2%),603 (8%),9 (~0%),60,20,30,60,off,off,1,1
40min 00sec,,,,,,,60,20,60,60,off,off,1,1
40min 00sec,,,,,,,60,20,30,60,off,flatten,1,1
40min 00sec,,,,,,,60,20,30,60,flatten,off,1,1
04min 56sec,420301 (1.812ms),118990 (10%),99289 (4%),182 (4%),346 (5%),9 (~0%),60,20,30,30,off,off,1,1
04min 48sec,444301 (1.907ms),105284 (8%),85197 (3%),272 (6%),346 (5%),9 (~0%),60,20,30,15,off,off,1,1
04min 55sec,420301 (1.812ms),118990 (10%),99289 (4%),182 (4%),346 (5%),9 (~0%),60,20,30,30,off,off,1,1
04min 39sec,463512 (1.989ms),104416 (8%),84317 (3%),242 (5%),346 (5%),9 (~0%),60,20,30,12,off,off,1,1
04min 28sec,492312 (2.113ms),103580 (8%),83472 (3%),222 (5%),346 (5%),9 (~0%),60,20,30,10,off,off,1,1
04min 39sec,444311 (1.915ms),112622 (9%),92787 (3%),162 (3%),346 (5%),9 (~0%),60,20,30,20,off,off,1,1
03min 04sec,1634101 (6.536ms),16207 (1%),16011 (~0%),218 (5%),30 (~0%),3 (~0%),1,1,1,1,off,off,1,1
03min 00sec,1634101 (6.536ms),16207 (1%),16011 (~0%),218 (5%),30 (~0%),3 (~0%),60,1,1,1,off,off,1,1
04min 21sec,1639501 (6.558ms),99509 (8%),79611 (3%),122 (2%),349 (5%),14 (1%),1,20,30,1,off,off,1,1
03min 59sec,4783501 (22.044ms),64636 (5%),44469 (1%),62 (1%),19 (~0%),14 (1%),1,20,60,1,off,off,1,1
03min 29sec,1634177 (6.537ms),87360 (7%),77958 (3%),226 (5%),254 (3%),2 (~0%),1,80,20,1,off,off,1,1
05min 14sec,4778101 (22.019ms),124479 (10%),64655 (2%),186 (4%),19 (~0%),2 (~0%),1,80,60,1,off,off,1,1
03min 58sec,448587 (1.934ms),102347 (8%),96053 (4%),234 (5%),251 (3%),1 (~0%),1,8,20,20,off,off,1,1
03min 27sec,449187 (1.936ms),77359 (6%),78401 (3%),142 (3%),251 (3%),9 (~0%),1,20,20,20,off,off,1,1
04min 13sec,3521111 (16.078ms),82731 (6%),61991 (2%),102 (2%),56 (~0%),9 (~0%),1,20,60,20,off,off,1,1
03min 47sec,362777 (1.55ms),110564 (9%),114930 (4%),102 (2%),528 (7%),9 (~0%),1,20,20,60,off,off,1,1
40min 00sec,,,,,,,1,20,60,60,off,off,1,1
05min 00sec,357901 (1.529ms),158231 (13%),134712 (5%),122 (2%),603 (8%),9 (~0%),1,20,30,60,off,off,1,1
05min 00sec,362727 (1.55ms),161928 (13%),136348 (5%),122 (2%),605 (8%),9 (~0%),3,20,30,60,off,off,1,1
04min 26sec,444311 (1.915ms),112622 (9%),92787 (3%),162 (3%),346 (5%),9 (~0%),1,20,30,20,off,off,1,1
05min 02sec,362727 (1.55ms),161967 (13%),136433 (5%),122 (2%),605 (8%),9 (~0%),6,20,30,60,off,off,1,1
04min 57sec,362727 (1.55ms),161113 (13%),136090 (5%),122 (2%),605 (8%),9 (~0%),10,20,30,60,off,off,1,1
05min 00sec,362702 (1.55ms),160552 (13%),135229 (5%),122 (2%),604 (8%),9 (~0%),2,20,30,60,off,off,1,1
04min 59sec,362702 (1.55ms),160552 (13%),135229 (5%),122 (2%),604 (8%),9 (~0%),2,20,30,60,off,off,1,1
04min 41sec,434704 (1.941ms),119835 (10%),99606 (4%),182 (4%),349 (5%),9 (~0%),2,20,30,30,off,off,1,1
05min 06sec,362702 (1.55ms),160552 (13%),135229 (5%),122 (2%),604 (8%),9 (~0%),2,20,30,60,off,off,1,1
07min 19sec,357301 (1.527ms),251384 (21%),185694 (7%),214 (4%),603 (8%),1 (~0%),1,80,30,60,off,off,1,1
07min 30sec,362127 (1.548ms),254453 (21%),187580 (7%),214 (4%),605 (8%),1 (~0%),6,80,30,60,off,off,1,1
07min 27sec,357301 (1.527ms),251384 (21%),185694 (7%),214 (4%),603 (8%),1 (~0%),1,80,30,60,off,off,1,1
04min 32sec,362177 (1.548ms),158485 (13%),142725 (6%),194 (4%),528 (7%),1 (~0%),1,80,20,60,off,off,1,1
04min 43sec,482195 (2.061ms),174780 (14%),153698 (6%),194 (4%),590 (8%),1 (~0%),6,80,20,60,off,off,1,1
07min 26sec,362127 (1.548ms),254406 (21%),187575 (7%),214 (4%),605 (8%),1 (~0%),12,80,30,60,off,off,1,1
04min 40sec,3501902 (15.99ms),95666 (8%),72447 (3%),122 (2%),91 (1%),9 (~0%),2,20,60,30,off,off,1,1
06min 16sec,443711 (1.913ms),189195 (16%),133835 (5%),254 (5%),346 (5%),1 (~0%),1,80,30,20,off,off,1,1
07min 23sec,362127 (1.548ms),254453 (21%),187580 (7%),214 (4%),605 (8%),1 (~0%),6,80,30,60,off,off,1,1
04min 59sec,362727 (1.55ms),161928 (13%),136348 (5%),122 (2%),605 (8%),9 (~0%),3,20,30,60,off,off,1,1
03min 52sec,381979 (1.632ms),106228 (8%),108765 (4%),162 (3%),559 (8%),9 (~0%),2,20,10,60,off,off,1,1
07min 31sec,362127 (1.548ms),254453 (21%),187580 (7%),214 (4%),605 (8%),1 (~0%),6,80,30,60,off,off,1,1
07min 44sec,362127 (1.548ms),253457 (21%),186989 (7%),214 (4%),605 (8%),1 (~0%),10,80,30,60,off,off,1,1
07min 32sec,362127 (1.548ms),254453 (21%),187580 (7%),214 (4%),605 (8%),1 (~0%),6,80,30,60,off,off,1,1
07min 45sec,357301 (1.527ms),252355 (21%),185858 (7%),214 (4%),603 (8%),1 (~0%),1,16,30,60,off,off,1,1
07min 44sec,362127 (1.548ms),256327 (21%),187946 (7%),214 (4%),605 (8%),1 (~0%),6,16,30,60,off,off,1,1
07min 15sec,362102 (1.547ms),252850 (21%),186154 (7%),214 (4%),604 (8%),1 (~0%),2,80,30,60,off,off,1,1
07min 42sec,362102 (1.547ms),254572 (21%),186393 (7%),214 (4%),604 (8%),1 (~0%),2,16,30,60,off,off,1,1
07min 10sec,362102 (1.547ms),252850 (21%),186154 (7%),214 (4%),604 (8%),1 (~0%),2,80,30,60,off,off,1,1
07min 17sec,362102 (1.547ms),252850 (21%),186154 (7%),214 (4%),604 (8%),1 (~0%),2,80,30,60,off,off,1,1
07min 11sec,357301 (1.527ms),251384 (21%),185694 (7%),214 (4%),603 (8%),1 (~0%),1,80,30,60,off,off,1,1
04min 16sec,366967 (1.568ms),147100 (12%),135429 (5%),184 (4%),528 (7%),1 (~0%),1,80,15,60,off,off,1,1
06min 33sec,414901 (1.788ms),199869 (16%),142901 (6%),274 (6%),346 (5%),1 (~0%),1,80,30,30,off,off,1,1
03min 38sec,698101 (3.009ms),57763 (4%),50648 (2%),246 (5%),90 (1%),2 (~0%),1,16,1,30,off,off,1,1
03min 33sec,693301 (2.988ms),57072 (4%),50477 (2%),246 (5%),90 (1%),2 (~0%),1,80,1,30,off,off,1,1
07min 02sec,414901 (1.788ms),199869 (16%),142901 (6%),274 (6%),346 (5%),1 (~0%),1,80,30,30,off,off,1,1
07min 16sec,419728 (1.809ms),202055 (17%),144653 (6%),274 (6%),348 (5%),1 (~0%),6,80,30,30,off,off,1,1
07min 11sec,419728 (1.809ms),201225 (17%),144104 (6%),274 (6%),348 (5%),1 (~0%),10,80,30,30,off,off,1,1
07min 12sec,434104 (1.938ms),200561 (16%),143213 (6%),274 (6%),349 (5%),1 (~0%),2,80,30,30,off,off,1,1
07min 10sec,419728 (1.809ms),202055 (17%),144653 (6%),274 (6%),348 (5%),1 (~0%),6,80,30,30,off,off,1,1
07min 11sec,419728 (1.809ms),202055 (17%),144653 (6%),274 (6%),348 (5%),1 (~0%),6,80,30,30,off,off,1,1
07min 12sec,419728 (1.809ms),202055 (17%),144653 (6%),274 (6%),348 (5%),1 (~0%),6,80,30,30,off,off,1,1
07min 06sec,419728 (1.809ms),202055 (17%),144653 (6%),274 (6%),348 (5%),1 (~0%),6,80,30,30,off,off,1,1
07min 05sec,419728 (1.809ms),202055 (17%),144653 (6%),274 (6%),348 (5%),1 (~0%),6,80,30,30,off,off,1,1
07min 13sec,419728 (1.809ms),202030 (17%),144654 (6%),274 (6%),348 (5%),1 (~0%),3,80,30,30,off,off,1,1
07min 09sec,419728 (1.809ms),202055 (17%),144653 (6%),274 (6%),348 (5%),1 (~0%),6,80,30,30,off,off,1,1
07min 10sec,419728 (1.809ms),202030 (17%),144654 (6%),274 (6%),348 (5%),1 (~0%),3,80,30,30,off,off,1,1
07min 09sec,419728 (1.809ms),202030 (17%),144654 (6%),274 (6%),348 (5%),1 (~0%),3,80,30,30,off,off,1,1
07min 14sec,419728 (1.809ms),202030 (17%),144654 (6%),274 (6%),348 (5%),1 (~0%),3,80,30,30,off,off,1,1
07min 12sec,419728 (1.809ms),202030 (17%),144654 (6%),274 (6%),348 (5%),1 (~0%),3,80,30,30,off,off,1,1
07min 07sec,419728 (1.809ms),202030 (17%),144654 (6%),274 (6%),348 (5%),1 (~0%),3,80,30,30,off,off,1,1
07min 16sec,419728 (1.809ms),202030 (17%),144654 (6%),274 (6%),348 (5%),1 (~0%),3,80,30,30,off,off,1,1
06min 05sec,3496501 (15.966ms),165963 (14%),99886 (4%),214 (4%),90 (1%),1 (~0%),1,80,60,30,off,off,1,1
07min 42sec,357301 (1.527ms),251384 (21%),185694 (7%),214 (4%),603 (8%),1 (~0%),1,80,30,60,off,off,1,1
08min 06sec,357301 (1.527ms),252355 (21%),185858 (7%),214 (4%),603 (8%),1 (~0%),1,16,30,60,off,off,1,1
08min 02sec,362127 (1.548ms),254453 (21%),187580 (7%),214 (4%),605 (8%),1 (~0%),6,80,30,60,off,off,1,1
07min 48sec,362102 (1.547ms),252879 (21%),186151 (7%),214 (4%),604 (8%),1 (~0%),4,80,30,60,off,off,1,1
07min 43sec,362102 (1.547ms),252879 (21%),186151 (7%),214 (4%),604 (8%),1 (~0%),4,80,30,60,off,off,1,1
07min 43sec,362127 (1.548ms),254453 (21%),187580 (7%),214 (4%),605 (8%),1 (~0%),6,80,30,60,off,off,1,1
08min 00sec,362127 (1.548ms),253457 (21%),186989 (7%),214 (4%),605 (8%),1 (~0%),10,80,30,60,off,off,1,1
05min 18sec,357901 (1.529ms),158231 (13%),134712 (5%),122 (2%),603 (8%),9 (~0%),1,20,30,60,off,off,1,1
05min 27sec,362727 (1.55ms),161068 (13%),136364 (5%),122 (2%),605 (8%),9 (~0%),12,20,30,60,off,off,1,1
08min 16sec,362127 (1.548ms),254453 (21%),187580 (7%),214 (4%),605 (8%),1 (~0%),6,80,30,60,off,off,1,1
05min 33sec,362727 (1.55ms),160376 (13%),136026 (5%),122 (2%),605 (8%),9 (~0%),10,20,30,60,off,off,1,1
08min 12sec,362102 (1.547ms),252879 (21%),186151 (7%),214 (4%),604 (8%),1 (~0%),4,80,30,60,off,off,1,1
05min 32sec,362727 (1.55ms),161115 (13%),136368 (5%),122 (2%),605 (8%),9 (~0%),6,20,30,60,off,off,1,1
06min 56sec,462912 (1.987ms),180656 (15%),126388 (5%),238 (5%),346 (5%),1 (~0%),1,80,30,12,off,off,1,1
08min 23sec,362127 (1.548ms),254430 (21%),187568 (7%),214 (4%),605 (8%),1 (~0%),3,80,30,60,off,off,1,1
04min 39sec,376579 (1.609ms),135837 (11%),128251 (5%),174 (4%),513 (7%),1 (~0%),1,80,10,60,off,off,1,1
08min 17sec,362127 (1.548ms),254453 (21%),187580 (7%),214 (4%),605 (8%),1 (~0%),6,80,30,60,off,off,1,1
08min 06sec,362102 (1.547ms),252850 (21%),186154 (7%),214 (4%),604 (8%),1 (~0%),2,80,30,60,off,off,1,1
05min 21sec,1638928 (6.556ms),17545 (1%),16854 (~0%),218 (5%),32 (~0%),3 (~0%),10,8,1,1,off,off,1,1
05min 18sec,1634128 (6.537ms),17563 (1%),16935 (~0%),218 (5%),32 (~0%),3 (~0%),12,8,1,1,off,off,1,1
05min 20sec,1638928 (6.556ms),17604 (1%),16863 (~0%),218 (5%),32 (~0%),3 (~0%),15,8,1,1,off,off,1,1
05min 25sec,1634179 (6.537ms),54228 (4%),55048 (2%),206 (4%),129 (1%),2 (~0%),1,8,10,1,off,off,1,1
05min 34sec,1634167 (6.537ms),67462 (5%),66302 (2%),216 (5%),199 (2%),2 (~0%),1,8,15,1,off,off,1,1
05min 24sec,770112 (3.305ms),28180 (2%),26153 (1%),206 (4%),36 (~0%),2 (~0%),1,8,1,10,off,off,1,1
03min 44sec,770131 (3.305ms),29713 (2%),27118 (1%),206 (4%),38 (~0%),2 (~0%),3,8,1,10,off,off,1,1
03min 38sec,770113 (3.305ms),29156 (2%),26492 (1%),206 (4%),38 (~0%),2 (~0%),4,8,1,10,off,off,1,1
03min 44sec,770131 (3.305ms),29706 (2%),27093 (1%),206 (4%),38 (~0%),2 (~0%),5,8,1,10,off,off,1,1
03min 30sec,771913 (3.313ms),19481 (1%),17400 (~0%),106 (2%),36 (~0%),8 (~0%),1,10,1,10,off,off,1,1
03min 33sec,770112 (3.305ms),29232 (2%),26579 (1%),206 (4%),36 (~0%),2 (~0%),1,16,1,10,off,off,1,1
03min 31sec,770713 (3.308ms),20498 (1%),18797 (~0%),162 (3%),36 (~0%),14 (1%),1,20,1,10,off,off,1,1
03min 55sec,506189 (2.172ms),70356 (5%),68959 (2%),198 (4%),163 (2%),1 (~0%),1,8,12,10,off,off,1,1
04min 05sec,501378 (2.152ms),77974 (6%),75307 (3%),204 (4%),196 (2%),1 (~0%),1,8,15,10,off,off,1,1
03min 31sec,1634102 (6.536ms),16956 (1%),16156 (~0%),218 (5%),32 (~0%),3 (~0%),2,8,1,1,off,off,1,1
03min 30sec,1634128 (6.537ms),17583 (1%),16937 (~0%),218 (5%),32 (~0%),3 (~0%),3,8,1,1,off,off,1,1
03min 31sec,1634102 (6.536ms),16971 (1%),16156 (~0%),218 (5%),32 (~0%),3 (~0%),4,8,1,1,off,off,1,1
03min 37sec,1647658 (6.591ms),35540 (3%),39105 (1%),314 (7%),45 (~0%),6 (~0%),1,60,1,1,off,off,1,1
03min 37sec,1634178 (6.537ms),59898 (5%),59960 (2%),210 (4%),166 (2%),2 (~0%),1,8,12,1,off,off,1,1
03min 53sec,1634177 (6.537ms),80993 (6%),77753 (3%),226 (5%),254 (3%),2 (~0%),1,8,20,1,off,off,1,1
03min 44sec,722111 (3.113ms),41766 (3%),37669 (1%),226 (5%),56 (~0%),2 (~0%),1,8,1,20,off,off,1,1
03min 43sec,770131 (3.305ms),29738 (2%),27117 (1%),206 (4%),38 (~0%),2 (~0%),6,8,1,10,off,off,1,1
03min 40sec,770131 (3.305ms),29664 (2%),27095 (1%),206 (4%),38 (~0%),2 (~0%),10,8,1,10,off,off,1,1
03min 43sec,770131 (3.305ms),29693 (2%),27116 (1%),206 (4%),38 (~0%),2 (~0%),12,8,1,10,off,off,1,1
03min 34sec,770783 (3.308ms),38345 (3%),28300 (1%),206 (4%),36 (~0%),2 (~0%),1,4,1,10,off,off,1,1
03min 14sec,806712 (3.462ms),19762 (1%),23285 (~0%),226 (5%),44 (~0%),2 (~0%),1,5,1,10,off,off,1,1
03min 55sec,510990 (2.193ms),64634 (5%),64031 (2%),194 (4%),126 (1%),1 (~0%),1,8,10,10,off,off,1,1
04min 12sec,496588 (2.131ms),91595 (7%),86752 (3%),214 (4%),251 (3%),1 (~0%),1,8,20,10,off,off,1,1
03min 40sec,741312 (3.182ms),30447 (2%),28022 (1%),210 (4%),36 (~0%),2 (~0%),1,8,1,12,off,off,1,1
03min 38sec,791116 (3.532ms),20459 (1%),17732 (~0%),106 (2%),39 (~0%),8 (~0%),4,10,1,10,off,off,1,1
04min 10sec,493512 (2.118ms),76367 (6%),66129 (2%),166 (3%),346 (5%),5 (~0%),1,10,30,10,off,off,1,1
03min 29sec,891913 (3.812ms),16356 (1%),14399 (~0%),86 (1%),30 (~0%),8 (~0%),1,10,1,5,off,off,1,1
80min 00sec,,,,,,,1,10,1,10,flatten,off,1,1
53min 12sec,14837 (0.059ms),858531 (72%),1036037 (43%),86 (1%),6673 (97%),1 (~0%),1,10,1,10,off,flatten,1,1
03min 38sec,843677 (3.621ms),20270 (1%),17693 (~0%),106 (2%),37 (~0%),8 (~0%),1,10,1,10,off,off,4,1
03min 30sec,771913 (3.313ms),19481 (1%),17400 (~0%),106 (2%),36 (~0%),8 (~0%),1,10,1,10,off,off,1,8
05min 23sec,496589 (2.131ms),92409 (7%),87104 (3%),214 (4%),253 (3%),1 (~0%),2,8,20,10,off,off,1,1
05min 16sec,611799 (2.626ms),94706 (8%),89604 (3%),214 (4%),267 (3%),1 (~0%),3,8,20,10,off,off,1,1
05min 19sec,496589 (2.131ms),92424 (7%),87104 (3%),214 (4%),253 (3%),1 (~0%),4,8,20,10,off,off,1,1
04min 50sec,498388 (2.139ms),56304 (4%),59856 (2%),226 (5%),251 (3%),5 (~0%),1,10,20,10,off,off,1,1
05min 14sec,496588 (2.131ms),98752 (8%),87224 (3%),214 (4%),251 (3%),1 (~0%),1,16,20,10,off,off,1,1
04min 54sec,497188 (2.134ms),68332 (5%),69100 (2%),202 (4%),251 (3%),9 (~0%),1,20,20,10,off,off,1,1
07min 56sec,491712 (2.11ms),159896 (13%),124334 (5%),234 (5%),346 (5%),1 (~0%),1,8,30,10,off,off,1,1
05min 09sec,558988 (2.389ms),84229 (7%),79956 (3%),314 (7%),251 (3%),1 (~0%),1,8,20,6,off,off,1,1
05min 20sec,512715 (2.289ms),77159 (6%),66436 (2%),166 (3%),349 (5%),5 (~0%),2,10,30,10,off,off,1,1
05min 19sec,498331 (2.139ms),78142 (6%),67276 (2%),166 (3%),348 (5%),5 (~0%),3,10,30,10,off,off,1,1
05min 20sec,512715 (2.289ms),77174 (6%),66439 (2%),166 (3%),349 (5%),5 (~0%),4,10,30,10,off,off,1,1
08min 17sec,491712 (2.11ms),179152 (15%),124638 (5%),234 (5%),346 (5%),1 (~0%),1,16,30,10,off,off,1,1
05min 52sec,492312 (2.113ms),103580 (8%),83472 (3%),222 (5%),346 (5%),9 (~0%),1,20,30,10,off,off,1,1
04min 45sec,503178 (2.16ms),49708 (4%),52973 (2%),196 (4%),196 (2%),5 (~0%),1,10,15,10,off,off,1,1
04min 45sec,498388 (2.139ms),56304 (4%),59856 (2%),226 (5%),251 (3%),5 (~0%),1,10,20,10,off,off,1,1
05min 09sec,613512 (2.622ms),74604 (6%),64036 (2%),146 (3%),346 (5%),5 (~0%),1,10,30,5,off,off,1,1
31min 23sec,21703 (0.087ms),288193 (24%),250619 (10%),154 (3%),678 (9%),1 (~0%),10,1,1,1,off,flatten,1,1
31min 46sec,21703 (0.087ms),288445 (24%),250643 (10%),154 (3%),678 (9%),1 (~0%),12,1,1,1,off,flatten,1,1
31min 11sec,21703 (0.087ms),288286 (24%),250641 (10%),154 (3%),678 (9%),1 (~0%),15,1,1,1,off,flatten,1,1
43min 00sec,15078 (0.06ms),491356 (41%),504327 (21%),154 (3%),2682 (39%),1 (~0%),1,4,1,1,off,flatten,1,1
23min 14sec,21797 (0.087ms),436717 (36%),540100 (22%),130 (3%),3342 (48%),1 (~0%),1,5,1,1,off,flatten,1,1
04min 41sec,1673871 (6.695ms),16998 (1%),16292 (~0%),218 (5%),31 (~0%),3 (~0%),1,1,1,1,off,off,2,1
06min 31sec,1053333 (4.213ms),18905 (1%),17880 (~0%),234 (5%),29 (~0%),5 (~0%),3,1,1,3,off,off,1,1
06min 14sec,1067717 (4.767ms),18300 (1%),17262 (~0%),234 (5%),30 (~0%),5 (~0%),4,1,1,3,off,off,1,1
