compilation time,cycles,lut utilization,FF utilization,BRAM utilization,DSP utilization,URAM utilization,__PARA__L0,__PARA__L1,__PARA__L2,__PARA__L3,__PIPE__L0,__PIPE__L2,__TILE__L0,__TILE__L2
03min 30sec,530448 (2.122ms),37075 (3%),77103 (3%),102 (2%),222 (3%),16 (1%),1,12,1,1,off,off,1,1
03min 30sec,529968 (2.12ms),37789 (3%),77876 (3%),92 (2%),230 (3%),16 (1%),1,13,1,1,off,off,1,1
03min 27sec,530448 (2.122ms),37075 (3%),77103 (3%),102 (2%),222 (3%),16 (1%),1,12,1,1,off,off,1,1
03min 27sec,530528 (2.122ms),38255 (3%),78486 (3%),90 (2%),238 (3%),16 (1%),1,14,1,1,off,off,1,1
03min 18sec,543581 (2.174ms),14089 (1%),11588 (~0%),94 (2%),22 (~0%),16 (1%),1,1,12,1,off,off,1,1
03min 28sec,553219 (2.213ms),18542 (1%),15149 (~0%),94 (2%),23 (~0%),32 (3%),1,1,13,1,off,off,1,1
03min 28sec,599538 (2.398ms),17183 (1%),13311 (~0%),62 (1%),24 (~0%),16 (1%),5,1,1,1,off,off,1,1
03min 29sec,665810 (2.663ms),15630 (1%),11789 (~0%),110 (2%),22 (~0%),16 (1%),10,1,1,1,off,off,1,1
03min 23sec,530448 (2.122ms),37075 (3%),77103 (3%),102 (2%),222 (3%),16 (1%),1,12,1,1,off,off,1,1
03min 23sec,527969 (2.112ms),39955 (3%),45415 (1%),102 (2%),286 (4%),16 (1%),1,20,1,1,off,off,1,1
03min 24sec,541059 (2.164ms),18543 (1%),15140 (~0%),94 (2%),22 (~0%),32 (3%),1,1,8,1,off,off,1,1
03min 30sec,530528 (2.122ms),38255 (3%),78486 (3%),90 (2%),238 (3%),16 (1%),1,14,1,1,off,off,1,1
03min 25sec,529968 (2.12ms),37789 (3%),77876 (3%),92 (2%),230 (3%),16 (1%),1,13,1,1,off,off,1,1
03min 27sec,665810 (2.663ms),15630 (1%),11789 (~0%),110 (2%),22 (~0%),16 (1%),10,1,1,1,off,off,1,1
03min 24sec,530448 (2.122ms),37075 (3%),77103 (3%),102 (2%),222 (3%),16 (1%),1,12,1,1,off,off,1,1
03min 00sec,404249 (1.617ms),16234 (1%),17963 (~0%),250 (5%),38 (~0%),0 (~0%),1,1,5,1,off,off,1,1
03min 40sec,665810 (2.663ms),15630 (1%),11789 (~0%),110 (2%),22 (~0%),16 (1%),10,1,1,1,off,off,1,1
03min 37sec,541059 (2.164ms),18543 (1%),15140 (~0%),94 (2%),22 (~0%),32 (3%),1,1,8,1,off,off,1,1
03min 41sec,599538 (2.398ms),17183 (1%),13311 (~0%),62 (1%),24 (~0%),16 (1%),5,1,1,1,off,off,1,1
03min 36sec,529968 (2.12ms),37789 (3%),77876 (3%),92 (2%),230 (3%),16 (1%),1,13,1,1,off,off,1,1
03min 09sec,404249 (1.617ms),16234 (1%),17963 (~0%),250 (5%),38 (~0%),0 (~0%),1,1,5,1,off,off,1,1
03min 22sec,529968 (2.12ms),37789 (3%),77876 (3%),92 (2%),230 (3%),16 (1%),1,13,1,1,off,off,1,1
03min 40sec,599538 (2.398ms),17183 (1%),13311 (~0%),62 (1%),24 (~0%),16 (1%),5,1,1,1,off,off,1,1
03min 46sec,665810 (2.663ms),15630 (1%),11789 (~0%),110 (2%),22 (~0%),16 (1%),10,1,1,1,off,off,1,1
03min 40sec,530448 (2.122ms),37075 (3%),77103 (3%),102 (2%),222 (3%),16 (1%),1,12,1,1,off,off,1,1
03min 04sec,404249 (1.617ms),16234 (1%),17963 (~0%),250 (5%),38 (~0%),0 (~0%),1,1,5,1,off,off,1,1
03min 28sec,527969 (2.112ms),39955 (3%),45415 (1%),102 (2%),286 (4%),16 (1%),1,20,1,1,off,off,1,1
03min 33sec,541059 (2.164ms),18543 (1%),15140 (~0%),94 (2%),22 (~0%),32 (3%),1,1,8,1,off,off,1,1
03min 26sec,529968 (2.12ms),37789 (3%),77876 (3%),92 (2%),230 (3%),16 (1%),1,13,1,1,off,off,1,1
03min 31sec,530288 (2.121ms),40776 (3%),81627 (3%),98 (2%),270 (3%),16 (1%),1,18,1,1,off,off,1,1
03min 02sec,404249 (1.617ms),16234 (1%),17963 (~0%),250 (5%),38 (~0%),0 (~0%),1,1,5,1,off,off,1,1
03min 28sec,529968 (2.12ms),37789 (3%),77876 (3%),92 (2%),230 (3%),16 (1%),1,13,1,1,off,off,1,1
03min 28sec,530528 (2.122ms),38255 (3%),78486 (3%),90 (2%),238 (3%),16 (1%),1,14,1,1,off,off,1,1
03min 13sec,399341 (1.597ms),14543 (1%),11986 (~0%),78 (1%),38 (~0%),8 (~0%),1,1,6,1,off,off,1,1
03min 15sec,536301 (2.145ms),15921 (1%),14199 (~0%),94 (2%),22 (~0%),16 (1%),1,3,1,1,off,off,1,1
03min 19sec,533181 (2.133ms),17399 (1%),14838 (~0%),94 (2%),22 (~0%),16 (1%),1,6,1,1,off,off,1,1
03min 27sec,530288 (2.121ms),40776 (3%),81627 (3%),98 (2%),270 (3%),16 (1%),1,18,1,1,off,off,1,1
03min 32sec,529968 (2.12ms),37789 (3%),77876 (3%),92 (2%),230 (3%),16 (1%),1,13,1,1,off,off,1,1
03min 36sec,530528 (2.122ms),38255 (3%),78486 (3%),90 (2%),238 (3%),16 (1%),1,14,1,1,off,off,1,1
03min 29sec,529968 (2.12ms),37789 (3%),77876 (3%),92 (2%),230 (3%),16 (1%),1,13,1,1,off,off,1,1
03min 32sec,548505 (2.194ms),25427 (2%),25797 (1%),94 (2%),34 (~0%),32 (3%),1,1,9,1,off,off,1,1
03min 31sec,561705 (2.247ms),25616 (2%),26104 (1%),94 (2%),39 (~0%),32 (3%),1,1,11,1,off,off,1,1
03min 32sec,665810 (2.663ms),15630 (1%),11789 (~0%),110 (2%),22 (~0%),16 (1%),10,1,1,1,off,off,1,1
03min 29sec,527969 (2.112ms),39955 (3%),45415 (1%),102 (2%),286 (4%),16 (1%),1,20,1,1,off,off,1,1
03min 33sec,530528 (2.122ms),38255 (3%),78486 (3%),90 (2%),238 (3%),16 (1%),1,14,1,1,off,off,1,1
03min 23sec,529968 (2.12ms),37789 (3%),77876 (3%),92 (2%),230 (3%),16 (1%),1,13,1,1,off,off,1,1
03min 22sec,530448 (2.122ms),37075 (3%),77103 (3%),102 (2%),222 (3%),16 (1%),1,12,1,1,off,off,1,1
03min 21sec,530528 (2.122ms),38255 (3%),78486 (3%),90 (2%),238 (3%),16 (1%),1,14,1,1,off,off,1,1
03min 22sec,541059 (2.164ms),18543 (1%),15140 (~0%),94 (2%),22 (~0%),32 (3%),1,1,8,1,off,off,1,1
03min 29sec,530448 (2.122ms),37075 (3%),77103 (3%),102 (2%),222 (3%),16 (1%),1,12,1,1,off,off,1,1
03min 27sec,599538 (2.398ms),17183 (1%),13311 (~0%),62 (1%),24 (~0%),16 (1%),5,1,1,1,off,off,1,1
02min 58sec,404249 (1.617ms),16234 (1%),17963 (~0%),250 (5%),38 (~0%),0 (~0%),1,1,5,1,off,off,1,1
03min 23sec,599538 (2.398ms),17183 (1%),13311 (~0%),62 (1%),24 (~0%),16 (1%),5,1,1,1,off,off,1,1
03min 22sec,530528 (2.122ms),38255 (3%),78486 (3%),90 (2%),238 (3%),16 (1%),1,14,1,1,off,off,1,1
03min 38sec,599538 (2.398ms),17183 (1%),13311 (~0%),62 (1%),24 (~0%),16 (1%),5,1,1,1,off,off,1,1
03min 39sec,548505 (2.194ms),25427 (2%),25797 (1%),94 (2%),34 (~0%),32 (3%),1,1,9,1,off,off,1,1
03min 20sec,533181 (2.133ms),17399 (1%),14838 (~0%),94 (2%),22 (~0%),16 (1%),1,6,1,1,off,off,1,1
03min 33sec,530288 (2.121ms),40776 (3%),81627 (3%),98 (2%),270 (3%),16 (1%),1,18,1,1,off,off,1,1
03min 39sec,599538 (2.398ms),17183 (1%),13311 (~0%),62 (1%),24 (~0%),16 (1%),5,1,1,1,off,off,1,1
03min 39sec,665810 (2.663ms),15630 (1%),11789 (~0%),110 (2%),22 (~0%),16 (1%),10,1,1,1,off,off,1,1
03min 33sec,530448 (2.122ms),37075 (3%),77103 (3%),102 (2%),222 (3%),16 (1%),1,12,1,1,off,off,1,1
03min 39sec,541059 (2.164ms),18543 (1%),15140 (~0%),94 (2%),22 (~0%),32 (3%),1,1,8,1,off,off,1,1
03min 50sec,599538 (2.398ms),17183 (1%),13311 (~0%),62 (1%),24 (~0%),16 (1%),5,1,1,1,off,off,1,1
03min 45sec,530528 (2.122ms),38255 (3%),78486 (3%),90 (2%),238 (3%),16 (1%),1,14,1,1,off,off,1,1
03min 36sec,543581 (2.174ms),14089 (1%),11588 (~0%),94 (2%),22 (~0%),16 (1%),1,1,12,1,off,off,1,1
03min 23sec,533981 (2.136ms),13542 (1%),11464 (~0%),94 (2%),22 (~0%),16 (1%),1,1,1,1,off,off,1,1
03min 25sec,399341 (1.597ms),14476 (1%),11983 (~0%),78 (1%),38 (~0%),8 (~0%),1,1,30,1,off,off,1,1
03min 36sec,555927 (2.224ms),16837 (1%),12372 (~0%),94 (2%),38 (~0%),8 (~0%),16,1,30,1,off,off,1,1
03min 38sec,658310 (2.633ms),25099 (2%),24012 (1%),62 (1%),134 (1%),16 (1%),10,16,60,1,off,off,1,1
03min 48sec,4282701 (17.995ms),24905 (2%),26475 (1%),206 (4%),11 (~0%),8 (~0%),1,80,30,1,off,off,1,1
03min 16sec,533981 (2.136ms),13542 (1%),11464 (~0%),94 (2%),22 (~0%),16 (1%),1,1,60,1,off,off,1,1
03min 33sec,393341 (1.573ms),18766 (1%),20436 (~0%),78 (1%),134 (1%),8 (~0%),1,16,30,1,off,off,1,1
03min 17sec,745383 (2.982ms),15636 (1%),11798 (~0%),110 (2%),22 (~0%),16 (1%),16,1,60,1,off,off,1,1
03min 20sec,639306 (2.557ms),15619 (1%),11770 (~0%),110 (2%),22 (~0%),16 (1%),8,1,60,1,off,off,1,1
03min 14sec,527969 (2.112ms),39955 (3%),45415 (1%),102 (2%),286 (4%),16 (1%),1,20,60,1,off,off,1,1
03min 20sec,393329 (1.573ms),40844 (3%),45462 (1%),86 (1%),286 (4%),8 (~0%),1,20,30,1,off,off,1,1
03min 37sec,586146 (2.345ms),48001 (4%),49882 (2%),166 (3%),406 (5%),8 (~0%),20,20,30,1,off,off,1,1
03min 51sec,130710 (0.523ms),66032 (5%),64141 (2%),110 (2%),424 (6%),4 (~0%),10,20,30,8,off,off,1,1
03min 53sec,394210 (1.577ms),65506 (5%),66108 (2%),190 (4%),424 (6%),8 (~0%),10,20,60,8,off,off,1,1
03min 49sec,33310 (0.133ms),64877 (5%),61532 (2%),192 (4%),456 (6%),4 (~0%),10,20,30,20,off,off,1,1
03min 48sec,36695 (0.147ms),64876 (5%),61524 (2%),192 (4%),456 (6%),4 (~0%),16,20,30,20,off,off,1,1
03min 41sec,202210 (0.809ms),75452 (6%),71703 (3%),48 (1%),440 (6%),8 (~0%),10,20,60,20,off,off,1,1
03min 37sec,38946 (0.156ms),60981 (5%),57733 (2%),312 (7%),456 (6%),4 (~0%),20,20,30,20,off,off,1,1
40min 00sec,,,,,,,80,20,30,20,off,off,1,1
03min 48sec,33310 (0.133ms),64877 (5%),61532 (2%),192 (4%),456 (6%),4 (~0%),10,20,30,20,off,off,1,60
40min 00sec,,,,,,,10,20,30,20,off,flatten,1,1
04min 37sec,133510 (0.534ms),75905 (6%),74769 (3%),174 (4%),424 (6%),4 (~0%),10,20,30,16,off,off,1,1
03min 41sec,36695 (0.147ms),64876 (5%),61524 (2%),192 (4%),456 (6%),4 (~0%),16,20,30,20,off,off,1,1
03min 45sec,202210 (0.809ms),75452 (6%),71703 (3%),48 (1%),440 (6%),8 (~0%),10,20,60,20,off,off,1,60
03min 37sec,33310 (0.133ms),64877 (5%),61532 (2%),192 (4%),456 (6%),4 (~0%),10,20,30,20,off,off,1,1
03min 47sec,36695 (0.147ms),64876 (5%),61524 (2%),192 (4%),456 (6%),4 (~0%),16,20,30,20,off,off,1,1
40min 00sec,,,,,,,10,20,30,20,flatten,off,1,1
04min 25sec,95910 (0.403ms),107204 (9%),86435 (3%),206 (4%),456 (6%),4 (~0%),10,80,30,20,off,off,1,1
03min 46sec,208210 (0.833ms),76020 (6%),71822 (3%),48 (1%),440 (6%),8 (~0%),10,20,20,20,off,off,1,1
03min 41sec,129310 (0.517ms),59376 (5%),58900 (2%),110 (2%),424 (6%),4 (~0%),10,20,30,4,off,off,1,1
03min 26sec,39341 (0.157ms),46200 (3%),45038 (1%),206 (4%),368 (5%),4 (~0%),1,1,30,16,off,off,1,1
03min 28sec,173981 (0.696ms),46353 (3%),44957 (1%),350 (8%),352 (5%),8 (~0%),1,1,60,16,off,off,1,1
03min 36sec,51927 (0.208ms),50418 (4%),45333 (1%),270 (6%),368 (5%),4 (~0%),16,1,30,16,off,off,1,1
03min 49sec,46910 (0.188ms),53526 (4%),48381 (2%),174 (4%),368 (5%),4 (~0%),10,1,30,16,off,off,1,1
03min 30sec,33341 (0.133ms),47812 (4%),47934 (2%),206 (4%),368 (5%),4 (~0%),1,16,30,16,off,off,1,1
03min 51sec,38058 (0.152ms),55131 (4%),51255 (2%),174 (4%),368 (5%),4 (~0%),8,16,30,16,off,off,1,1
03min 48sec,323101 (1.363ms),36282 (3%),30180 (1%),334 (7%),41 (~0%),4 (~0%),1,80,30,16,off,off,1,1
40min 00sec,,,,,,,1,16,30,80,off,off,1,1
03min 28sec,167981 (0.672ms),47949 (4%),47853 (2%),350 (8%),352 (5%),8 (~0%),1,16,60,16,off,off,1,1
03min 41sec,43527 (0.174ms),52036 (4%),48227 (2%),270 (6%),368 (5%),4 (~0%),16,16,30,16,off,off,1,1
03min 42sec,39410 (0.158ms),55140 (4%),51274 (2%),174 (4%),368 (5%),4 (~0%),10,16,30,16,off,off,1,1
03min 50sec,38058 (0.152ms),55131 (4%),51255 (2%),174 (4%),368 (5%),4 (~0%),8,16,30,16,off,off,1,1
03min 41sec,38058 (0.152ms),55131 (4%),51255 (2%),174 (4%),368 (5%),4 (~0%),8,16,30,16,off,off,1,1
03min 47sec,38058 (0.152ms),55131 (4%),51255 (2%),174 (4%),368 (5%),4 (~0%),8,16,30,16,off,off,1,1
03min 48sec,38058 (0.152ms),55131 (4%),51255 (2%),174 (4%),368 (5%),4 (~0%),8,16,30,16,off,off,1,1
03min 43sec,35376 (0.142ms),55106 (4%),51227 (2%),174 (4%),368 (5%),4 (~0%),4,16,30,16,off,off,1,1
03min 35sec,172781 (0.691ms),48430 (4%),47934 (2%),350 (8%),352 (5%),8 (~0%),1,16,12,16,off,off,1,1
03min 49sec,35376 (0.142ms),55106 (4%),51227 (2%),174 (4%),368 (5%),4 (~0%),4,16,30,16,off,off,1,1
03min 48sec,35376 (0.142ms),55106 (4%),51227 (2%),174 (4%),368 (5%),4 (~0%),4,16,30,16,off,off,1,1
03min 46sec,35376 (0.142ms),55106 (4%),51227 (2%),174 (4%),368 (5%),4 (~0%),4,16,30,16,off,off,1,1
04min 31sec,90376 (0.38ms),98564 (8%),76227 (3%),174 (4%),368 (5%),4 (~0%),4,80,30,16,off,off,1,1
04min 24sec,108689 (0.435ms),63986 (5%),66828 (2%),214 (4%),304 (4%),4 (~0%),1,20,30,16,off,off,1,1
03min 50sec,35376 (0.142ms),55106 (4%),51227 (2%),174 (4%),368 (5%),4 (~0%),4,16,30,16,off,off,1,1
40min 00sec,,,,,,,4,16,30,80,off,off,1,1
04min 58sec,34408 (0.138ms),98346 (8%),94156 (3%),206 (4%),696 (10%),4 (~0%),4,16,30,20,off,off,1,1
04min 57sec,38310 (0.153ms),98399 (8%),94485 (3%),206 (4%),696 (10%),4 (~0%),10,16,30,20,off,off,1,1
04min 55sec,44826 (0.179ms),91850 (7%),86998 (3%),326 (7%),696 (10%),4 (~0%),20,16,30,20,off,off,1,1
04min 59sec,37002 (0.148ms),98351 (8%),94308 (3%),206 (4%),696 (10%),4 (~0%),8,16,30,20,off,off,1,1
05min 00sec,37002 (0.148ms),98351 (8%),94308 (3%),206 (4%),696 (10%),4 (~0%),8,16,30,20,off,off,1,1
04min 57sec,37002 (0.148ms),98351 (8%),94308 (3%),206 (4%),696 (10%),4 (~0%),8,16,30,20,off,off,1,1
03min 54sec,30008 (0.12ms),64852 (5%),61436 (2%),192 (4%),456 (6%),4 (~0%),4,20,30,20,off,off,1,1
03min 50sec,32202 (0.129ms),64864 (5%),61472 (2%),192 (4%),456 (6%),4 (~0%),8,20,30,20,off,off,1,1
40min 00sec,,,,,,,4,20,30,80,off,off,1,1
03min 56sec,178352 (0.713ms),75425 (6%),71603 (3%),48 (1%),440 (6%),8 (~0%),4,20,60,20,off,off,1,1
04min 03sec,30528 (0.122ms),64870 (5%),61494 (2%),192 (4%),458 (6%),4 (~0%),5,20,30,20,off,off,1,1
04min 04sec,33310 (0.133ms),64877 (5%),61532 (2%),192 (4%),456 (6%),4 (~0%),10,20,30,20,off,off,1,1
04min 04sec,30528 (0.122ms),64870 (5%),61494 (2%),192 (4%),458 (6%),4 (~0%),5,20,30,20,off,off,1,1
04min 06sec,30528 (0.122ms),64870 (5%),61494 (2%),192 (4%),458 (6%),4 (~0%),5,20,30,20,off,off,1,1
03min 58sec,30528 (0.122ms),64870 (5%),61494 (2%),192 (4%),458 (6%),4 (~0%),5,20,30,20,off,off,1,1
04min 05sec,36695 (0.147ms),64876 (5%),61524 (2%),192 (4%),456 (6%),4 (~0%),16,20,30,20,off,off,1,1
04min 00sec,30528 (0.122ms),64870 (5%),61494 (2%),192 (4%),458 (6%),4 (~0%),5,20,30,20,off,off,1,1
06min 05sec,190320 (0.761ms),53415 (4%),48259 (2%),318 (7%),352 (5%),8 (~0%),4,1,1,16,off,off,1,1
06min 06sec,207306 (0.829ms),53435 (4%),48287 (2%),318 (7%),352 (5%),8 (~0%),8,1,1,16,off,off,1,1
06min 13sec,215810 (0.863ms),53446 (4%),48306 (2%),318 (7%),352 (5%),8 (~0%),10,1,1,16,off,off,1,1
05min 49sec,170781 (0.683ms),47411 (4%),45218 (1%),350 (8%),352 (5%),8 (~0%),1,2,1,16,off,off,1,1
05min 52sec,169181 (0.677ms),47529 (4%),45732 (1%),350 (8%),352 (5%),8 (~0%),1,4,1,16,off,off,1,1
05min 58sec,178781 (0.715ms),45904 (3%),44746 (1%),350 (8%),352 (5%),8 (~0%),1,1,4,16,off,off,1,1
05min 50sec,39341 (0.157ms),46308 (3%),45039 (1%),206 (4%),368 (5%),4 (~0%),1,1,6,16,off,off,1,1
05min 52sec,39341 (0.157ms),46335 (3%),45072 (1%),206 (4%),368 (5%),4 (~0%),1,1,10,16,off,off,1,1
05min 54sec,274983 (1.1ms),30158 (2%),26762 (1%),238 (5%),176 (2%),8 (~0%),16,1,1,8,off,off,1,1
05min 48sec,191981 (0.768ms),32169 (2%),30992 (1%),222 (5%),176 (2%),8 (~0%),1,16,1,8,off,off,1,1
05min 39sec,202781 (0.811ms),28580 (2%),26507 (1%),222 (5%),176 (2%),8 (~0%),1,1,12,8,off,off,1,1
80min 00sec,,,,,,,1,1,1,8,flatten,off,1,1
09min 24sec,75021 (0.317ms),117682 (9%),107530 (4%),222 (5%),292 (4%),8 (~0%),1,1,1,8,off,flatten,1,1
05min 52sec,236106 (0.944ms),30141 (2%),26730 (1%),238 (5%),176 (2%),8 (~0%),1,1,1,8,off,off,8,1
06min 23sec,324907 (1.3ms),40865 (3%),37027 (1%),318 (7%),176 (2%),16 (1%),1,1,1,8,off,off,1,8
04min 41sec,41976 (0.168ms),53564 (4%),48399 (2%),174 (4%),368 (5%),4 (~0%),4,1,6,16,off,off,1,1
04min 35sec,42768 (0.171ms),53582 (4%),48416 (2%),174 (4%),370 (5%),4 (~0%),5,1,6,16,off,off,1,1
04min 35sec,45258 (0.181ms),53584 (4%),48426 (2%),174 (4%),368 (5%),4 (~0%),8,1,6,16,off,off,1,1
04min 21sec,34541 (0.138ms),47500 (4%),45814 (1%),206 (4%),368 (5%),4 (~0%),1,4,6,16,off,off,1,1
04min 20sec,33741 (0.135ms),47740 (4%),46843 (1%),206 (4%),368 (5%),4 (~0%),1,8,6,16,off,off,1,1
06min 22sec,38701 (0.16ms),52664 (4%),46261 (1%),206 (4%),368 (5%),4 (~0%),1,10,6,16,off,off,1,1
04min 23sec,39485 (0.158ms),63992 (5%),51011 (2%),378 (8%),368 (5%),8 (~0%),1,1,2,16,off,off,1,1
03min 48sec,44251 (0.177ms),44994 (3%),51932 (2%),250 (5%),368 (5%),0 (~0%),1,1,3,16,off,off,1,1
04min 39sec,41976 (0.168ms),53562 (4%),48418 (2%),174 (4%),368 (5%),4 (~0%),4,1,10,16,off,off,1,1
04min 41sec,42768 (0.171ms),53580 (4%),48435 (2%),174 (4%),370 (5%),4 (~0%),5,1,10,16,off,off,1,1
04min 40sec,45258 (0.181ms),53582 (4%),48445 (2%),174 (4%),368 (5%),4 (~0%),8,1,10,16,off,off,1,1
04min 21sec,34541 (0.138ms),47527 (4%),45847 (1%),206 (4%),368 (5%),4 (~0%),1,4,10,16,off,off,1,1
05min 23sec,41901 (0.173ms),47708 (4%),45987 (1%),206 (4%),368 (5%),4 (~0%),1,5,10,16,off,off,1,1
04min 18sec,33741 (0.135ms),47767 (4%),46876 (1%),206 (4%),368 (5%),4 (~0%),1,8,10,16,off,off,1,1
04min 31sec,39485 (0.158ms),63992 (5%),51011 (2%),378 (8%),368 (5%),8 (~0%),1,1,2,16,off,off,1,1
03min 48sec,44249 (0.177ms),44889 (3%),51717 (2%),250 (5%),368 (5%),0 (~0%),1,1,5,16,off,off,1,1
05min 23sec,46910 (0.188ms),53593 (4%),48445 (2%),174 (4%),368 (5%),4 (~0%),10,1,6,16,off,off,1,1
05min 26sec,51927 (0.208ms),50485 (4%),45397 (1%),270 (6%),368 (5%),4 (~0%),16,1,6,16,off,off,1,1
05min 23sec,55266 (0.221ms),50486 (4%),45405 (1%),270 (6%),368 (5%),4 (~0%),20,1,6,16,off,off,1,1
05min 31sec,36696 (0.147ms),54747 (4%),49174 (2%),174 (4%),368 (5%),4 (~0%),4,4,6,16,off,off,1,1
05min 32sec,35816 (0.143ms),54975 (4%),50203 (2%),174 (4%),368 (5%),4 (~0%),4,8,6,16,off,off,1,1
06min 57sec,41272 (0.171ms),59893 (5%),49045 (2%),174 (4%),368 (5%),4 (~0%),4,10,6,16,off,off,1,1
04min 52sec,46894 (0.188ms),52172 (4%),55327 (2%),218 (5%),368 (5%),0 (~0%),4,1,3,16,off,off,1,1
05min 34sec,195600 (0.782ms),52961 (4%),48048 (2%),318 (7%),352 (5%),8 (~0%),4,1,4,16,off,off,1,1
05min 30sec,35816 (0.143ms),54975 (4%),50203 (2%),174 (4%),368 (5%),4 (~0%),4,8,6,16,off,off,1,1
05min 29sec,36468 (0.146ms),54993 (4%),50220 (2%),174 (4%),370 (5%),4 (~0%),5,8,6,16,off,off,1,1
05min 32sec,38538 (0.154ms),55002 (4%),50230 (2%),174 (4%),368 (5%),4 (~0%),8,8,6,16,off,off,1,1
05min 04sec,33341 (0.133ms),47920 (4%),47935 (2%),206 (4%),368 (5%),4 (~0%),1,16,6,16,off,off,1,1
06min 12sec,108689 (0.435ms),64094 (5%),66823 (2%),214 (4%),304 (4%),4 (~0%),1,20,6,16,off,off,1,1
05min 08sec,173181 (0.693ms),48250 (4%),46842 (1%),350 (8%),352 (5%),8 (~0%),1,8,12,16,off,off,1,1
04min 38sec,38625 (0.154ms),44996 (3%),51581 (2%),250 (5%),368 (5%),0 (~0%),1,8,15,16,off,off,1,1
05min 13sec,177981 (0.712ms),48285 (4%),46886 (1%),350 (8%),352 (5%),8 (~0%),1,8,20,16,off,off,1,1
05min 04sec,35376 (0.142ms),55173 (4%),51291 (2%),174 (4%),368 (5%),4 (~0%),4,16,6,16,off,off,1,1
05min 04sec,38058 (0.152ms),55198 (4%),51319 (2%),174 (4%),368 (5%),4 (~0%),8,16,6,16,off,off,1,1
04min 57sec,39410 (0.158ms),55207 (4%),51338 (2%),174 (4%),368 (5%),4 (~0%),10,16,6,16,off,off,1,1
05min 47sec,41901 (0.173ms),47681 (4%),45954 (1%),206 (4%),368 (5%),4 (~0%),1,5,6,16,off,off,1,1
04min 59sec,323101 (1.363ms),36390 (3%),30175 (1%),334 (7%),41 (~0%),4 (~0%),1,80,6,16,off,off,1,1
04min 42sec,33341 (0.133ms),47947 (4%),47968 (2%),206 (4%),368 (5%),4 (~0%),1,16,10,16,off,off,1,1
04min 13sec,38225 (0.153ms),45176 (3%),52673 (2%),250 (5%),368 (5%),0 (~0%),1,16,15,16,off,off,1,1
05min 03sec,323101 (1.363ms),36390 (3%),30175 (1%),334 (7%),41 (~0%),4 (~0%),1,80,6,16,off,off,1,1
04min 14sec,38649 (0.155ms),46321 (3%),53521 (2%),250 (5%),368 (5%),0 (~0%),1,8,5,16,off,off,1,1
04min 54sec,53249 (0.213ms),55737 (4%),55008 (2%),166 (3%),356 (5%),4 (~0%),1,8,6,10,off,off,1,1
80min 00sec,,,,,,,1,8,6,16,flatten,off,1,1
24min 59sec,48381 (0.223ms),155666 (13%),184292 (7%),254 (5%),234 (3%),0 (~0%),1,8,6,16,off,flatten,1,1
05min 01sec,35816 (0.143ms),54975 (4%),50203 (2%),174 (4%),368 (5%),4 (~0%),1,8,6,16,off,off,4,1
05min 25sec,95677 (0.383ms),66422 (5%),62161 (2%),302 (6%),368 (5%),8 (~0%),1,8,6,16,off,off,1,4
05min 22sec,43527 (0.174ms),52103 (4%),48291 (2%),270 (6%),368 (5%),4 (~0%),16,16,6,16,off,off,1,1
07min 00sec,38701 (0.16ms),52664 (4%),46261 (1%),206 (4%),368 (5%),4 (~0%),1,10,6,16,off,off,1,1
06min 08sec,32449 (0.13ms),84832 (7%),82921 (3%),246 (5%),576 (8%),4 (~0%),1,16,6,20,off,off,1,1
80min 00sec,,,,,,,1,16,6,16,flatten,off,1,1
25min 12sec,47901 (0.221ms),155764 (13%),185312 (7%),254 (5%),234 (3%),0 (~0%),1,16,6,16,off,flatten,1,1
05min 28sec,38058 (0.152ms),55198 (4%),51319 (2%),174 (4%),368 (5%),4 (~0%),1,16,6,16,off,off,8,1
05min 56sec,79517 (0.318ms),69498 (5%),64928 (2%),302 (6%),368 (5%),8 (~0%),1,16,6,16,off,off,1,8
05min 24sec,35400 (0.142ms),54731 (4%),49166 (2%),174 (4%),368 (5%),4 (~0%),2,4,10,16,off,off,1,1
05min 25sec,36696 (0.147ms),54745 (4%),49193 (2%),174 (4%),368 (5%),4 (~0%),4,4,10,16,off,off,1,1
05min 29sec,39498 (0.158ms),54768 (4%),49220 (2%),174 (4%),368 (5%),4 (~0%),8,4,10,16,off,off,1,1
07min 00sec,38701 (0.16ms),52691 (4%),46294 (1%),206 (4%),368 (5%),4 (~0%),1,10,10,16,off,off,1,1
06min 06sec,108689 (0.435ms),64089 (5%),66812 (2%),214 (4%),304 (4%),4 (~0%),1,20,10,16,off,off,1,1
05min 29sec,323101 (1.363ms),36417 (3%),30216 (1%),334 (7%),41 (~0%),4 (~0%),1,80,10,16,off,off,1,1
05min 03sec,173981 (0.696ms),47080 (3%),45521 (1%),350 (8%),352 (5%),8 (~0%),1,4,4,16,off,off,1,1
05min 18sec,30529 (0.122ms),77500 (6%),77997 (3%),246 (5%),576 (8%),4 (~0%),1,4,10,20,off,off,1,1
07min 00sec,39498 (0.158ms),54770 (4%),49201 (2%),174 (4%),368 (5%),4 (~0%),8,4,6,16,off,off,1,1
07min 00sec,40910 (0.164ms),54779 (4%),49220 (2%),174 (4%),368 (5%),4 (~0%),10,4,6,16,off,off,1,1
06min 49sec,45207 (0.181ms),51674 (4%),46172 (1%),270 (6%),368 (5%),4 (~0%),16,4,6,16,off,off,1,1
